date,close
2012-05-01,38.8455
2012-06-01,40.6875
2012-07-01,41.2436
2012-08-01,42.1389
2012-09-01,43.2856
2012-10-01,43.0185
2012-11-01,43.5583
2012-12-01,44.3958
2013-01-01,46.4286
2013-02-01,46.4252
2013-03-01,47.0676
2013-04-01,48.4553
2013-05-01,48.3535
2013-06-01,35.9266
2013-07-01,36.9301
2013-08-01,36.1716
2013-09-01,36.9854
2013-10-01,38.3918
2013-11-01,38.8422
2013-12-01,38.8343
2014-01-01,38.0204
2014-02-01,39.0555
2014-03-01,38.9212
2014-04-01,39.2881
2014-05-01,40.8787
2014-06-01,41.1969
2014-07-01,42.0132
2014-08-01,43.6162
2014-09-01,43.9608
2014-10-01,44.6716
2014-11-01,45.7825
2014-12-01,46.1448
2015-01-01,48.7550
2015-02-01,51.8507
2015-03-01,53.1035
2015-04-01,52.6672
2015-05-01,53.4624
2015-06-01,51.0039
2015-07-01,52.4903
2015-08-01,48.1352
2015-09-01,46.1987
2015-10-01,50.8333
2015-11-01,52.6397
2015-12-01,50.0286
2016-01-01,47.0567
2016-02-01,47.1721
2016-03-01,47.8565
2016-04-01,48.0634
2016-05-01,49.8356
2016-06-01,49.1648
2016-07-01,51.5041
2016-08-01,51.7295
2016-09-01,51.5292
2016-10-01,52.2051
2016-11-01,54.6296
2016-12-01,55.6614
2017-01-01,55.8289
2017-02-01,58.5496
2017-03-01,58.8022
2017-04-01,58.7576
2017-05-01,58.0385
2017-06-01,57.0063
2017-07-01,57.2729
2017-08-01,56.9576
2017-09-01,58.0910
2017-10-01,60.5028
2017-11-01,60.3316
2017-12-01,60.6655
2018-01-01,62.0403
2018-02-01,60.8632
2018-03-01,58.5263
2018-04-01,60.7227
2018-05-01,62.6547
2018-06-01,61.9388
2018-07-01,63.9804
2018-08-01,64.7188
2018-09-01,64.8404
2018-10-01,61.7760
2018-11-01,62.4484
2018-12-01,57.7764
2019-01-01,62.0944
2019-02-01,64.1999
2019-03-01,65.5334
2019-04-01,68.1078
2019-05-01,64.6702
2019-06-01,66.7416
2019-07-01,69.4129
2019-08-01,68.0541
2019-09-01,69.9813
2019-10-01,70.3480
2019-11-01,73.2661
2019-12-01,73.9086
2020-01-01,74.4467
2020-02-01,68.3674
2020-03-01,60.1662
2020-04-01,66.2682
2020-05-01,67.6367
2020-06-01,68.9963
2020-07-01,69.2094
2020-08-01,72.9529
2020-09-01,71.9492
2020-10-01,70.7801
2020-11-01,77.1956
2020-12-01,78.5951
2021-01-01,79.6942
2021-02-01,81.9363
2021-03-01,86.3475
2021-04-01,87.9811
2021-05-01,87.8532
2021-06-01,91.2265
2021-07-01,92.4061
2021-08-01,95.0704
2021-09-01,93.0308
2021-10-01,97.6416
2021-11-01,97.7891
2021-12-01,100.9246
2022-01-01,96.6278
2022-02-01,94.8134
2022-03-01,98.3497
2022-04-01,96.2756
2022-05-01,93.2119
2022-06-01,86.9452
2022-07-01,95.5556
2022-08-01,94.1138
2022-09-01,88.1310
2022-10-01,91.5802
2022-11-01,92.8411
2022-12-01,87.1673
2023-01-01,92.1410
2023-02-01,92.1032
2023-03-01,91.9899
2023-04-01,92.2903
2023-05-01,94.4617
2023-06-01,97.1737
2023-07-01,100.3420
2023-08-01,99.3685
2023-09-01,97.5361
2023-10-01,94.6175
2023-11-01,99.9273
2023-12-01,102.9369
2024-01-01,106.6618
2024-02-01,110.6436
2024-03-01,114.2406
2024-04-01,112.6219
2024-05-01,113.8375
2024-06-01,118.6418
2024-07-01,119.6890
2024-08-01,119.1067
2024-09-01,120.8731
2024-10-01,122.3127
2024-11-01,130.3980
2024-12-01,129.3070
2025-01-01,134.5608
2025-02-01,131.5510
2025-03-01,121.6812
2025-04-01,117.2872
2025-05-01,124.4449
2025-06-01,124.9939
2025-07-01,131.6410
2025-08-01,131.2859
2025-09-01,134.7776
2025-10-01,140.9916
2025-11-01,140.2399
2025-12-01,140.1411
2026-01-01,142.5569
2026-02-01,145.2163
2026-03-01,137.0396
2026-04-01,149.2223
2026-05-01,158.0388
2026-06-01,158.5400
