date,close
2011-10-01,21.3700
2011-11-01,21.3700
2011-12-01,21.3700
2012-01-01,21.3700
2012-02-01,21.3700
2012-03-01,21.3700
2012-04-01,21.0200
2012-05-01,20.4200
2012-06-01,20.6800
2012-07-01,21.9800
2012-08-01,21.9500
2012-09-01,22.0200
2012-10-01,21.7400
2012-11-01,21.9700
2012-12-01,22.0300
2013-01-01,22.4700
2013-02-01,23.3600
2013-03-01,24.2200
2013-04-01,24.1600
2013-05-01,24.6900
2013-06-01,23.8000
2013-07-01,24.4400
2013-08-01,23.9500
2013-09-01,24.5900
2013-10-01,25.5300
2013-11-01,25.8800
2013-12-01,25.8700
2014-01-01,25.3500
2014-02-01,26.1000
2014-03-01,26.1400
2014-04-01,26.2100
2014-05-01,27.2800
2014-06-01,27.6900
2014-07-01,27.9900
2014-08-01,29.0800
2014-09-01,29.4100
2014-10-01,29.7400
2014-11-01,30.5600
2014-12-01,30.7900
2015-01-01,32.4000
2015-02-01,34.4500
2015-03-01,35.4100
2015-04-01,34.8600
2015-05-01,35.4100
2015-06-01,34.0100
2015-07-01,34.7300
2015-08-01,31.7500
2015-09-01,30.6700
2015-10-01,33.6300
2015-11-01,34.8600
2015-12-01,33.3500
2016-01-01,31.0900
2016-02-01,31.2500
2016-03-01,31.7900
2016-04-01,31.7900
2016-05-01,32.9500
2016-06-01,32.7900
2016-07-01,34.0900
2016-08-01,34.2400
2016-09-01,34.3800
2016-10-01,34.5400
2016-11-01,36.1400
2016-12-01,36.9800
2017-01-01,36.7800
2017-02-01,38.6200
2017-03-01,38.9100
2017-04-01,38.6200
2017-05-01,38.2400
2017-06-01,37.9100
2017-07-01,37.7200
2017-08-01,37.5600
2017-09-01,38.4400
2017-10-01,39.8400
2017-11-01,39.7500
2017-12-01,40.3600
2018-01-01,40.9650
2018-02-01,40.1150
2018-03-01,38.7300
2018-04-01,40.0500
2018-05-01,41.3050
2018-06-01,41.2200
2018-07-01,42.2000
2018-08-01,42.7350
2018-09-01,42.9600
2018-10-01,40.7850
2018-11-01,41.1650
2018-12-01,37.9500
2019-01-01,40.9650
2019-02-01,42.4150
2019-03-01,43.4200
2019-04-01,44.9000
2019-05-01,42.6600
2019-06-01,44.3150
2019-07-01,45.8250
2019-08-01,44.9200
2019-09-01,46.3400
2019-10-01,46.4400
2019-11-01,48.3600
2019-12-01,49.3900
2020-01-01,49.0850
2020-02-01,44.9450
2020-03-01,39.8900
2020-04-01,43.6350
2020-05-01,44.4700
2020-06-01,45.5300
2020-07-01,45.5400
2020-08-01,48.0150
2020-09-01,47.5250
2020-10-01,46.4500
2020-11-01,50.8000
2020-12-01,51.8300
2021-01-01,52.4500
2021-02-01,53.9600
2021-03-01,56.9500
2021-04-01,57.7700
2021-05-01,57.7000
2021-06-01,60.3300
2021-07-01,60.8300
2021-08-01,62.6700
2021-09-01,61.4400
2021-10-01,64.3100
2021-11-01,64.5800
2021-12-01,66.9300
2022-01-01,63.8600
2022-02-01,62.6300
2022-03-01,64.9600
2022-04-01,63.5300
2022-05-01,61.4400
2022-06-01,57.6300
2022-07-01,63.0600
2022-08-01,62.1000
2022-09-01,58.4300
2022-10-01,60.5200
2022-11-01,61.2900
2022-12-01,57.8400
2023-01-01,60.7700
2023-02-01,60.8000
2023-03-01,60.9000
2023-04-01,60.8900
2023-05-01,62.3200
2023-06-01,64.5600
2023-07-01,66.2700
2023-08-01,65.6500
2023-09-01,64.6600
2023-10-01,62.3400
2023-11-01,65.9500
2023-12-01,68.5800
2024-01-01,70.5200
2024-02-01,73.1200
2024-03-01,75.7400
2024-04-01,74.4600
2024-05-01,75.2400
2024-06-01,78.9700
2024-07-01,79.1000
2024-08-01,78.8200
2024-09-01,80.1600
2024-10-01,80.9000
2024-11-01,86.2600
2024-12-01,85.4000
2025-01-01,89.0200
2025-02-01,86.9800
2025-03-01,80.5800
2025-04-01,77.3800
2025-05-01,82.1300
2025-06-01,83.0800
2025-07-01,87.0000
2025-08-01,86.7100
2025-09-01,89.2500
2025-10-01,93.1700
2025-11-01,92.6900
2025-12-01,93.1000
2026-01-01,94.1900
2026-02-01,95.7600
2026-03-01,90.6800
2026-04-01,98.5900
2026-05-01,104.3800
2026-06-01,105.8200
2026-07-01,106.2600
