date,close
2008-01-01,95.3582
2008-02-01,95.0542
2008-03-01,95.0953
2008-04-01,94.9721
2008-05-01,93.6576
2008-06-01,92.2938
2008-07-01,92.6470
2008-08-01,92.4170
2008-09-01,89.4429
2008-10-01,89.5169
2008-11-01,90.7492
2008-12-01,97.1081
2009-01-01,93.8219
2009-02-01,92.8360
2009-03-01,92.2938
2009-04-01,95.2185
2009-05-01,95.2760
2009-06-01,96.4344
2009-07-01,98.6690
2009-08-01,97.4778
2009-09-01,98.4637
2009-10-01,98.6444
2009-11-01,98.7183
2009-12-01,98.7266
2010-01-01,99.4002
2010-02-01,99.1702
2010-03-01,99.9342
2010-04-01,100.6490
2010-05-01,99.3510
2010-06-01,99.8603
2010-07-01,100.9530
2010-08-01,101.6595
2010-09-01,100.9694
2010-10-01,100.5258
2010-11-01,98.6855
2010-12-01,98.6690
2011-01-01,97.9543
2011-02-01,97.7654
2011-03-01,97.2970
2011-04-01,97.9871
2011-05-01,97.8639
2011-06-01,97.5846
2011-07-01,99.0798
2011-08-01,97.4778
2011-09-01,97.5189
2011-10-01,99.5481
2011-11-01,95.2185
2011-12-01,98.2008
2012-01-01,100.7723
2012-02-01,101.3473
2012-03-01,101.7828
2012-04-01,102.0456
2012-05-01,101.9799
2012-06-01,101.7828
2012-07-01,103.9763
2012-08-01,103.8038
2012-09-01,104.3625
2012-10-01,105.4633
2012-11-01,105.0772
2012-12-01,105.5784
2013-01-01,104.2228
2013-02-01,104.7979
2013-03-01,105.1758
2013-04-01,106.7943
2013-05-01,105.8577
2013-06-01,103.6395
2013-07-01,104.7075
2013-08-01,103.6395
2013-09-01,104.4200
2013-10-01,105.5537
2013-11-01,105.0197
2013-12-01,104.5678
2014-01-01,106.0138
2014-02-01,106.0713
2014-03-01,107.0394
2014-04-01,108.0061
2014-05-01,108.4110
2014-06-01,109.6892
2014-07-01,110.1875
2014-08-01,110.9847
2014-09-01,111.7021
2014-10-01,112.2030
2014-11-01,112.1863
2014-12-01,113.2090
2015-01-01,114.0147
2015-02-01,114.0482
2015-03-01,114.3203
2015-04-01,113.7222
2015-05-01,112.7365
2015-06-01,110.6715
2015-07-01,112.4219
2015-08-01,111.0266
2015-09-01,110.6204
2015-10-01,112.3437
2015-11-01,112.9803
2015-12-01,111.6391
2016-01-01,112.8394
2016-02-01,113.5468
2016-03-01,114.8166
2016-04-01,115.2829
2016-05-01,115.4882
2016-06-01,116.4292
2016-07-01,118.6994
2016-08-01,118.7853
2016-09-01,118.1416
2016-10-01,117.3327
2016-11-01,115.9297
2016-12-01,116.4376
2017-01-01,115.8200
2017-02-01,117.1493
2017-03-01,116.3465
2017-04-01,117.2639
2017-05-01,117.6448
2017-06-01,116.5023
2017-07-01,117.7835
2017-08-01,118.4432
2017-09-01,117.6794
2017-10-01,119.1911
2017-11-01,119.0083
2017-12-01,118.3121
2018-01-01,118.1208
2018-02-01,118.1077
2018-03-01,117.7369
2018-04-01,118.0759
2018-05-01,117.5160
2018-06-01,117.4898
2018-07-01,118.1072
2018-08-01,118.0195
2018-09-01,117.4404
2018-10-01,117.5352
2018-11-01,116.7214
2018-12-01,116.7346
2019-01-01,118.6827
2019-02-01,119.3090
2019-03-01,120.8088
2019-04-01,121.8199
2019-05-01,121.5058
2019-06-01,123.2929
2019-07-01,125.2192
2019-08-01,126.0263
2019-09-01,124.6516
2019-10-01,124.7457
2019-11-01,124.3545
2019-12-01,123.9901
2020-01-01,125.4886
2020-02-01,124.3080
2020-03-01,115.9059
2020-04-01,121.7637
2020-05-01,121.6967
2020-06-01,123.1834
2020-07-01,124.9093
2020-08-01,124.8242
2020-09-01,125.0256
2020-10-01,126.0972
2020-11-01,127.5322
2020-12-01,127.3797
2021-01-01,127.2265
2021-02-01,125.9774
2021-03-01,126.1122
2021-04-01,126.2154
2021-05-01,125.9183
2021-06-01,126.2199
2021-07-01,127.9306
2021-08-01,127.2719
2021-09-01,126.1758
2021-10-01,125.5518
2021-11-01,125.6241
2021-12-01,125.6286
2022-01-01,123.6579
2022-02-01,120.6843
2022-03-01,118.7199
2022-04-01,115.2449
2022-05-01,113.9800
2022-06-01,109.8495
2022-07-01,116.3524
2022-08-01,110.1320
2022-09-01,106.4651
2022-10-01,106.7202
2022-11-01,110.0549
2022-12-01,107.7998
2023-01-01,109.9175
2023-02-01,107.8189
2023-03-01,109.1265
2023-04-01,110.1977
2023-05-01,110.2069
2023-06-01,109.3890
2023-07-01,110.7951
2023-08-01,110.7720
2023-09-01,108.9138
2023-10-01,110.1460
2023-11-01,113.0912
2023-12-01,115.4129
2024-01-01,115.6896
2024-02-01,114.7951
2024-03-01,115.4648
2024-04-01,114.9773
2024-05-01,115.1470
2024-06-01,115.2837
2024-07-01,117.9477
2024-08-01,118.2420
2024-09-01,118.9256
2024-10-01,119.0090
2024-11-01,121.4135
2024-12-01,119.5779
2025-01-01,121.0902
2025-02-01,121.5523
2025-03-01,119.2321
2025-04-01,121.5558
2025-05-01,122.3608
2025-06-01,121.5752
2025-07-01,123.2775
2025-08-01,123.0088
2025-09-01,122.8182
2025-10-01,124.5214
2025-11-01,124.2014
2025-12-01,122.8772
2026-01-01,124.9691
2026-02-01,125.5546
2026-03-01,121.7296
2026-04-01,123.9450
2026-05-01,125.0850
2026-06-01,125.0850
