date,close
2008-01-01,22.0341
2008-02-01,21.8448
2008-03-01,20.8580
2008-04-01,22.1625
2008-05-01,22.3247
2008-06-01,19.8307
2008-07-01,19.4725
2008-08-01,19.8172
2008-09-01,17.4718
2008-10-01,15.1873
2008-11-01,14.1667
2008-12-01,13.5381
2009-01-01,13.0853
2009-02-01,11.9092
2009-03-01,12.0647
2009-04-01,13.8625
2009-05-01,14.4235
2009-06-01,14.0991
2009-07-01,15.3630
2009-08-01,16.1741
2009-09-01,16.6134
2009-10-01,16.2687
2009-11-01,16.4445
2009-12-01,17.1947
2010-01-01,16.8094
2010-02-01,16.7621
2010-03-01,18.0463
2010-04-01,17.8098
2010-05-01,16.9987
2010-06-01,16.6540
2010-07-01,17.5056
2010-08-01,17.1947
2010-09-01,17.7962
2010-10-01,18.2356
2010-11-01,18.0193
2010-12-01,18.9317
2011-01-01,19.1345
2011-02-01,19.5333
2011-03-01,18.8912
2011-04-01,19.5400
2011-05-01,19.4995
2011-06-01,18.6343
2011-07-01,18.1545
2011-08-01,16.3296
2011-09-01,15.5050
2011-10-01,16.6405
2011-11-01,16.3971
2011-12-01,16.7418
2012-01-01,17.4448
2012-02-01,18.1680
2012-03-01,17.9652
2012-04-01,17.6881
2012-05-01,16.6540
2012-06-01,17.2420
2012-07-01,17.9247
2012-08-01,18.2491
2012-09-01,18.3234
2012-10-01,18.4721
2012-11-01,18.8844
2012-12-01,19.1278
2013-01-01,19.6752
2013-02-01,19.8645
2013-03-01,20.0537
2013-04-01,20.5604
2013-05-01,21.0370
2013-06-01,19.6209
2013-07-01,20.9893
2013-08-01,20.8719
2013-09-01,21.6248
2013-10-01,22.7187
2013-11-01,22.9280
2013-12-01,22.9559
2014-01-01,22.7230
2014-02-01,23.8659
2014-03-01,23.5854
2014-04-01,24.0753
2014-05-01,24.7858
2014-06-01,24.3215
2014-07-01,24.2502
2014-08-01,24.6991
2014-09-01,24.5138
2014-10-01,24.4091
2014-11-01,25.2374
2014-12-01,24.6684
2015-01-01,26.7486
2015-02-01,28.5569
2015-03-01,28.9475
2015-04-01,29.0636
2015-05-01,29.5350
2015-06-01,27.9179
2015-07-01,29.4407
2015-08-01,26.9763
2015-09-01,25.6047
2015-10-01,28.0381
2015-11-01,28.7644
2015-12-01,27.3488
2016-01-01,25.5322
2016-02-01,24.9960
2016-03-01,25.2343
2016-04-01,25.7655
2016-05-01,26.4828
2016-06-01,24.8239
2016-07-01,26.1467
2016-08-01,26.2907
2016-09-01,25.9952
2016-10-01,26.0584
2016-11-01,26.3426
2016-12-01,27.7562
2017-01-01,27.7429
2017-02-01,28.5618
2017-03-01,29.5275
2017-04-01,29.8612
2017-05-01,30.6717
2017-06-01,29.5288
2017-07-01,29.8293
2017-08-01,29.6154
2017-09-01,30.2731
2017-10-01,31.1649
2017-11-01,30.6342
2017-12-01,30.7629
2018-01-01,31.3865
2018-02-01,30.1626
2018-03-01,29.6051
2018-04-01,30.9020
2018-05-01,30.9868
2018-06-01,30.4737
2018-07-01,31.8199
2018-08-01,31.1090
2018-09-01,30.9006
2018-10-01,29.4597
2018-11-01,29.1873
2018-12-01,27.3713
2019-01-01,29.3287
2019-02-01,30.5103
2019-03-01,31.0991
2019-04-01,32.3933
2019-05-01,30.8377
2019-06-01,31.8485
2019-07-01,32.2922
2019-08-01,31.8964
2019-09-01,32.6669
2019-10-01,33.3868
2019-11-01,34.3231
2019-12-01,35.1487
2020-01-01,34.6892
2020-02-01,31.8590
2020-03-01,27.1135
2020-04-01,28.9212
2020-05-01,29.9033
2020-06-01,30.5337
2020-07-01,30.5177
2020-08-01,31.4734
2020-09-01,30.8204
2020-10-01,29.4507
2020-11-01,33.5050
2020-12-01,34.5534
2021-01-01,34.0830
2021-02-01,34.9866
2021-03-01,37.1779
2021-04-01,38.0303
2021-05-01,39.1544
2021-06-01,39.3818
2021-07-01,40.4507
2021-08-01,41.4132
2021-09-01,39.7575
2021-10-01,41.8169
2021-11-01,40.7825
2021-12-01,42.9091
2022-01-01,41.4583
2022-02-01,39.9925
2022-03-01,40.4126
2022-04-01,40.1674
2022-05-01,39.8673
2022-06-01,36.1994
2022-07-01,39.5346
2022-08-01,37.4631
2022-09-01,34.7027
2022-10-01,37.2673
2022-11-01,39.8855
2022-12-01,38.5718
2023-01-01,41.1917
2023-02-01,41.9178
2023-03-01,41.6283
2023-04-01,42.8704
2023-05-01,41.7318
2023-06-01,42.3034
2023-07-01,43.7081
2023-08-01,42.5799
2023-09-01,41.4563
2023-10-01,40.3882
2023-11-01,43.0525
2023-12-01,44.5542
2024-01-01,45.3761
2024-02-01,46.2028
2024-03-01,48.0263
2024-04-01,47.7157
2024-05-01,49.3451
2024-06-01,48.1894
2024-07-01,49.4137
2024-08-01,50.2189
2024-09-01,49.5671
2024-10-01,48.4098
2024-11-01,48.9129
2024-12-01,48.3373
2025-01-01,51.8626
2025-02-01,53.6687
2025-03-01,51.4062
2025-04-01,51.2934
2025-05-01,53.8736
2025-06-01,52.5202
2025-07-01,53.6953
2025-08-01,54.1875
2025-09-01,54.4238
2025-10-01,56.4410
2025-11-01,56.9083
2025-12-01,58.2604
2026-01-01,60.3935
2026-02-01,62.7178
2026-03-01,57.7798
2026-04-01,61.0500
2026-05-01,62.9100
2026-06-01,63.7300
