date,close
2009-10-01,17.0900
2009-11-01,17.2200
2009-12-01,18.6500
2010-01-01,18.4400
2010-02-01,18.7100
2010-03-01,20.5500
2010-04-01,21.1100
2010-05-01,20.6500
2010-06-01,20.6700
2010-07-01,21.0300
2010-08-01,21.1700
2010-09-01,21.8100
2010-10-01,21.9800
2010-11-01,22.9200
2010-12-01,24.0100
2011-01-01,22.6400
2011-02-01,22.1600
2011-03-01,22.8200
2011-04-01,22.4300
2011-05-01,22.4600
2011-06-01,22.1000
2011-07-01,22.1900
2011-08-01,20.0500
2011-09-01,18.2800
2011-10-01,19.9200
2011-11-01,20.0000
2011-12-01,20.0200
2012-01-01,21.9200
2012-02-01,22.7700
2012-03-01,22.0300
2012-04-01,21.8900
2012-05-01,20.7500
2012-06-01,21.1100
2012-07-01,22.2600
2012-08-01,21.7300
2012-09-01,22.2300
2012-10-01,21.9300
2012-11-01,22.1500
2012-12-01,22.9200
2013-01-01,22.5300
2013-02-01,23.0300
2013-03-01,22.9800
2013-04-01,22.5400
2013-05-01,22.1500
2013-06-01,20.6300
2013-07-01,20.5200
2013-08-01,20.0400
2013-09-01,21.0800
2013-10-01,21.9500
2013-11-01,21.6800
2013-12-01,21.0700
2014-01-01,19.8200
2014-02-01,20.1600
2014-03-01,20.9300
2014-04-01,20.8700
2014-05-01,21.9900
2014-06-01,22.4300
2014-07-01,23.1800
2014-08-01,24.3000
2014-09-01,23.4100
2014-10-01,23.7400
2014-11-01,23.7300
2014-12-01,23.0700
2015-01-01,24.9200
2015-02-01,26.1500
2015-03-01,26.7800
2015-04-01,27.6300
2015-05-01,27.0300
2015-06-01,25.8100
2015-07-01,24.3200
2015-08-01,21.6900
2015-09-01,21.2700
2015-10-01,23.0000
2015-11-01,23.3200
2015-12-01,21.9000
2016-01-01,20.5900
2016-02-01,20.7000
2016-03-01,22.2900
2016-04-01,22.0300
2016-05-01,21.9100
2016-06-01,22.9500
2016-07-01,24.0200
2016-08-01,24.3600
2016-09-01,24.7500
2016-10-01,25.1900
2016-11-01,25.0100
2016-12-01,25.0900
2017-01-01,25.9400
2017-02-01,26.9200
2017-03-01,27.6000
2017-04-01,27.5800
2017-05-01,27.4700
2017-06-01,27.3600
2017-07-01,27.9700
2017-08-01,28.4000
2017-09-01,28.4700
2017-10-01,29.6500
2017-11-01,29.2700
2017-12-01,30.0800
2018-01-01,31.3590
2018-02-01,30.3950
2018-03-01,29.7990
2018-04-01,29.9840
2018-05-01,29.8490
2018-06-01,28.6220
2018-07-01,29.2950
2018-08-01,28.4240
2018-09-01,28.4910
2018-10-01,26.5430
2018-11-01,27.8070
2018-12-01,26.8190
2019-01-01,29.3380
2019-02-01,29.2760
2019-03-01,29.9280
2019-04-01,30.5670
2019-05-01,28.5450
2019-06-01,29.5810
2019-07-01,29.7600
2019-08-01,28.6040
2019-09-01,29.4680
2019-10-01,29.8190
2019-11-01,30.2880
2019-12-01,32.4260
2020-01-01,30.6120
2020-02-01,29.1330
2020-03-01,25.1610
2020-04-01,27.2180
2020-05-01,26.8490
2020-06-01,28.7410
2020-07-01,29.5690
2020-08-01,30.0600
2020-09-01,30.3850
2020-10-01,31.0340
2020-11-01,33.2410
2020-12-01,34.6430
2021-01-01,36.3020
2021-02-01,36.6830
2021-03-01,37.3070
2021-04-01,37.0120
2021-05-01,37.2920
2021-06-01,38.5040
2021-07-01,36.1340
2021-08-01,36.9120
2021-09-01,36.3160
2021-10-01,36.6720
2021-11-01,35.9740
2021-12-01,36.2630
2022-01-01,36.6130
2022-02-01,35.1890
2022-03-01,34.6690
2022-04-01,34.5810
2022-05-01,33.9670
2022-06-01,32.7330
2022-07-01,33.4130
2022-08-01,33.8000
2022-09-01,30.8800
2022-10-01,29.6300
2022-11-01,32.4770
2022-12-01,31.0140
2023-01-01,33.1250
2023-02-01,31.4790
2023-03-01,31.7880
2023-04-01,30.9770
2023-05-01,31.1140
2023-06-01,31.9950
2023-07-01,33.5650
2023-08-01,31.9060
2023-09-01,31.8130
2023-10-01,30.5230
2023-11-01,31.9840
2023-12-01,32.7850
2024-01-01,32.1330
2024-02-01,33.3120
2024-03-01,34.3540
2024-04-01,34.8640
2024-05-01,34.6030
2024-06-01,36.4680
2024-07-01,36.4420
2024-08-01,35.9010
2024-09-01,37.7990
2024-10-01,37.1440
2024-11-01,37.4070
2024-12-01,37.4040
2025-01-01,38.5520
2025-02-01,38.3300
2025-03-01,37.3050
2025-04-01,35.7850
2025-05-01,37.2740
2025-06-01,38.4520
2025-07-01,40.0520
2025-08-01,39.9800
2025-09-01,42.6490
2025-10-01,45.1360
2025-11-01,44.1440
2025-12-01,44.5780
2026-01-01,47.8440
2026-02-01,50.5220
2026-03-01,45.8330
2026-04-01,51.6780
2026-05-01,56.4180
2026-06-01,57.3460
2026-07-01,56.8460
