date,nav
2014-07-01,4.2300
2014-08-01,4.2500
2014-09-01,4.3700
2014-10-01,4.0800
2014-11-03,3.9000
2014-12-01,3.6600
2015-01-02,3.5700
2015-02-02,3.7200
2015-03-02,3.8900
2015-04-01,3.8200
2015-05-04,4.1400
2015-06-01,3.9300
2015-07-01,3.6600
2015-08-03,3.3500
2015-09-01,3.0200
2015-10-01,2.8700
2015-11-02,3.2000
2015-12-01,3.1500
2016-01-04,2.8000
2016-02-01,2.6400
2016-03-01,2.9500
2016-04-01,3.0600
2016-05-03,3.3300
2016-06-01,3.2400
2016-07-01,3.5100
2016-08-01,3.5400
2016-09-01,3.5300
2016-10-03,3.6400
2016-11-02,3.7000
2016-12-01,4.0900
2017-01-03,4.3100
2017-02-01,4.3000
2017-03-01,4.3500
2017-04-03,4.2300
2017-05-03,3.9800
2017-06-01,3.8600
2017-07-03,3.8300
2017-08-01,3.9000
2017-09-01,3.9400
2017-10-02,4.0300
2017-11-02,4.1800
2017-12-01,4.0400
2018-01-03,4.3600
2018-02-01,4.3800
2018-03-01,4.1700
2018-04-03,4.1100
2018-05-03,4.3800
2018-06-01,4.4800
2018-07-02,4.3300
2018-08-01,4.4200
2018-09-03,4.2800
2018-10-01,4.5400
2018-11-02,4.3000
2018-12-03,4.2700
2019-01-03,3.9000
2019-02-01,4.2900
2019-03-01,4.3900
2019-04-01,4.5700
2019-05-03,4.4100
2019-06-03,4.2100
2019-07-01,4.4500
2019-08-01,4.3100
2019-09-02,4.1400
2019-10-01,4.2400
2019-11-04,4.3900
2019-12-02,4.3600
2020-01-03,4.6400
2020-02-03,4.2400
2020-03-02,3.8200
2020-04-01,2.8800
2020-05-04,3.2400
2020-06-01,3.4900
2020-07-01,3.4400
2020-08-03,3.4400
2020-09-01,3.4300
2020-10-01,3.1600
2020-11-02,3.1600
2020-12-01,3.6800
2021-01-04,3.8600
2021-02-01,3.8800
2021-03-01,4.2800
2021-04-01,4.4100
2021-05-03,4.4500
2021-06-01,4.7500
2021-07-01,4.7800
2021-08-02,4.6400
2021-09-01,4.5500
2021-10-01,4.7200
2021-11-02,4.8400
2021-12-01,4.6900
2022-01-03,4.9800
2022-02-01,5.3600
2022-03-01,5.0600
2022-04-01,5.5000
2022-05-03,5.3800
2022-06-01,5.5900
2022-07-01,4.7900
2022-08-01,4.9800
2022-09-01,5.0400
2022-10-03,5.1000
2022-11-02,5.3100
2022-12-01,5.7000
2023-01-03,5.4200
2023-02-01,5.6900
2023-03-01,5.5800
2023-04-03,5.5000
2023-05-03,5.1600
2023-06-01,5.1100
2023-07-03,5.3400
2023-08-01,5.5400
2023-09-01,5.5800
2023-10-02,5.6100
2023-11-02,5.5700
2023-12-01,5.5900
2024-01-03,5.7500
2024-02-01,5.6800
2024-03-01,5.7400
2024-04-02,6.2100
2024-05-03,6.0800
2024-06-03,5.9600
2024-07-01,5.8900
2024-08-01,5.7800
2024-09-02,5.7200
2024-10-01,5.8100
2024-11-04,5.6400
2024-12-02,5.8200
2025-01-03,5.5000
2025-02-03,5.6700
2025-03-03,5.5600
2025-04-01,5.6700
2025-05-05,5.1600
2025-06-02,5.2900
2025-07-01,5.2800
2025-08-01,5.4200
2025-09-01,5.6400
2025-10-01,5.7600
2025-11-03,5.7600
2025-12-01,5.8900
2026-01-05,6.1700
2026-02-02,6.5200
2026-03-02,7.2900
2026-04-01,7.2100
2026-05-04,7.1300
2026-06-01,7.1100
