date,nav
2021-01-29,10.3500
2021-02-26,10.9800
2021-03-31,11.6600
2021-04-30,11.9300
2021-05-31,12.2900
2021-06-30,12.5300
2021-07-30,12.8000
2021-08-31,13.1200
2021-09-30,12.9400
2021-10-29,13.5200
2021-11-30,13.2600
2021-12-31,13.7900
2022-01-31,13.4100
2022-02-28,13.0600
2022-03-31,13.4500
2022-04-29,13.1700
2022-05-31,13.4500
2022-06-30,12.2800
2022-07-29,13.6000
2022-08-31,12.8400
2022-09-30,11.6600
2022-10-28,12.2500
2022-11-30,12.5900
2022-12-30,11.9400
2023-01-31,12.8800
2023-02-28,13.2900
2023-03-31,12.7400
2023-04-28,12.7000
2023-05-31,13.0200
2023-06-30,13.3400
2023-07-31,13.5400
2023-08-31,13.3100
2023-09-29,12.8300
2023-10-30,12.0700
2023-11-30,13.1400
2023-12-29,13.9600
2024-01-31,14.1600
2024-02-29,14.2900
2024-03-29,14.6900
2024-04-30,14.3000
2024-05-31,15.3200
2024-06-28,15.4900
2024-07-31,15.8500
2024-08-30,15.4500
2024-09-30,15.3900
2024-10-30,15.6500
2024-11-29,16.4100
2024-12-31,16.1000
2025-01-31,16.6600
2025-02-28,16.4400
2025-03-31,15.5300
2025-04-30,14.9100
2025-05-30,16.2700
2025-06-30,16.6900
2025-07-31,17.4800
2025-08-29,17.5600
2025-09-30,18.0100
2025-10-30,18.2900
2025-11-28,18.1200
2025-12-31,18.0000
2026-01-30,18.2700
2026-02-27,18.7500
2026-03-31,17.7700
2026-04-30,19.3500
2026-05-29,20.1600
2026-06-10,19.3100
