date,nav
2019-11-04,6.3400
2019-12-02,6.3200
2020-01-03,6.3300
2020-02-03,6.3600
2020-03-02,6.3400
2020-04-01,6.0500
2020-05-04,6.1800
2020-06-01,6.2000
2020-07-01,6.2500
2020-08-03,6.3200
2020-09-01,6.3200
2020-10-01,6.3200
2020-11-02,6.3500
2020-12-01,6.3800
2021-01-04,6.4000
2021-02-01,6.3900
2021-03-01,6.3700
2021-04-01,6.3600
2021-05-03,6.3400
2021-06-01,6.3400
2021-07-01,6.3500
2021-08-02,6.4000
2021-09-01,6.3700
2021-10-01,6.3400
2021-11-02,6.3100
2021-12-01,6.3000
2022-01-03,6.2800
2022-02-01,6.2200
2022-03-01,6.1600
2022-04-01,6.0300
2022-05-03,5.8900
2022-06-01,5.8300
2022-07-01,5.7100
2022-08-01,5.8900
2022-09-01,5.6600
2022-10-03,5.5500
2022-11-02,5.5500
2022-12-01,5.7000
2023-01-03,5.5800
2023-02-01,5.6400
2023-03-01,5.5300
2023-04-03,5.6400
2023-05-03,5.6500
2023-06-01,5.6500
2023-07-03,5.6100
2023-08-01,5.6400
2023-09-01,5.6400
2023-10-02,5.5800
2023-11-02,5.6400
2023-12-01,5.7500
2024-01-03,5.8400
2024-02-01,5.8400
2024-03-01,5.8000
2024-04-02,5.8400
2024-05-03,5.8200
2024-06-03,5.8100
2024-07-01,5.8200
2024-08-01,5.9200
2024-09-02,5.9100
2024-10-01,5.9900
2024-11-04,5.9600
2024-12-02,6.0500
2025-01-03,6.0000
2025-02-03,6.0400
2025-03-03,6.0400
2025-04-01,6.0000
2025-05-05,6.0200
2025-06-02,6.0700
2025-07-01,6.0800
2025-08-01,6.1000
2025-09-01,6.1000
2025-10-01,6.1300
2025-11-03,6.1600
2025-12-01,6.1500
2026-01-05,6.1400
2026-02-02,6.1800
2026-03-02,6.2000
2026-04-01,6.1000
2026-05-04,6.1200
2026-06-01,6.1600
