date,nav
2022-09-30,1.3600
2022-10-28,1.4700
2022-11-30,1.6300
2022-12-30,1.6700
2023-01-31,1.7200
2023-02-28,1.7500
2023-03-31,1.7000
2023-04-28,1.8000
2023-05-31,1.8000
2023-06-30,1.8700
2023-07-31,2.0000
2023-08-31,1.9800
2023-09-29,1.9600
2023-10-30,2.0400
2023-11-30,2.1200
2023-12-29,2.1500
2024-01-31,2.2000
2024-02-29,2.2600
2024-03-29,2.2800
2024-04-30,2.4000
2024-05-31,2.4500
2024-06-28,2.4800
2024-07-31,2.4500
2024-08-30,2.3800
2024-09-30,2.3500
2024-10-30,2.3200
2024-11-29,2.3700
2024-12-31,2.4100
2025-01-31,2.5900
2025-02-28,2.6400
2025-03-31,2.6400
2025-04-30,2.5900
2025-05-30,2.6800
2025-06-30,2.8000
2025-07-31,2.9300
2025-08-29,2.8900
2025-09-30,2.9300
2025-10-30,3.0600
2025-11-28,3.0400
2025-12-31,3.1600
2026-01-30,3.4600
2026-02-27,3.4500
2026-03-31,3.2600
2026-04-30,3.5200
2026-05-29,3.6700
2026-06-30,3.7100
2026-07-09,3.7700
