date,close
2010-05-01,82.5490
2010-06-01,82.5490
2010-07-01,82.5490
2010-08-01,82.5490
2010-09-01,82.5490
2010-10-01,82.5490
2010-11-01,82.5490
2010-12-01,82.5490
2011-01-01,80.6350
2011-02-01,81.5350
2011-03-01,80.8650
2011-04-01,79.2200
2011-05-01,80.1850
2011-06-01,78.0250
2011-07-01,80.5850
2011-08-01,69.9200
2011-09-01,74.4850
2011-10-01,77.6400
2011-11-01,79.5850
2011-12-01,84.5950
2012-01-01,87.0400
2012-02-01,89.1450
2012-03-01,92.1650
2012-04-01,92.1450
2012-05-01,92.4800
2012-06-01,93.7350
2012-07-01,98.7000
2012-08-01,98.5300
2012-09-01,98.3850
2012-10-01,95.5950
2012-11-01,95.8750
2012-12-01,93.4850
2013-01-01,97.6050
2013-02-01,103.0300
2013-03-01,108.4950
2013-04-01,107.5000
2013-05-01,113.7700
2013-06-01,110.5550
2013-07-01,113.9800
2013-08-01,110.4600
2013-09-01,111.2750
2013-10-01,116.3600
2013-11-01,119.5100
2013-12-01,120.2500
2014-01-01,119.0650
2014-02-01,121.7950
2014-03-01,122.3500
2014-04-01,122.3450
2014-05-01,127.4350
2014-06-01,129.9500
2014-07-01,131.8500
2014-08-01,138.4900
2014-09-01,143.0800
2014-10-01,146.3400
2014-11-01,152.2600
2014-12-01,157.1050
2015-01-01,162.5400
2015-02-01,172.4300
2015-03-01,177.6770
2015-04-01,172.3500
2015-05-01,176.6350
2015-06-01,170.4350
2015-07-01,176.4900
2015-08-01,163.0870
2015-09-01,158.6100
2015-10-01,175.4700
2015-11-01,183.2830
2015-12-01,175.8700
2016-01-01,164.8800
2016-02-01,167.9350
2016-03-01,169.2800
2016-04-01,167.8000
2016-05-01,176.3900
2016-06-01,175.9150
2016-07-01,182.7000
2016-08-01,182.9900
2016-09-01,181.8870
2016-10-01,183.4690
2016-11-01,197.4840
2016-12-01,200.7170
2017-01-01,199.1200
2017-02-01,211.6150
2017-03-01,210.5700
2017-04-01,208.0770
2017-05-01,204.0400
2017-06-01,202.7360
2017-07-01,200.3470
2017-08-01,198.6650
2017-09-01,203.9310
2017-10-01,212.1800
2017-11-01,213.2690
2017-12-01,215.0280
2018-01-01,219.0280
2018-02-01,216.6270
2018-03-01,206.7470
2018-04-01,214.1990
2018-05-01,225.3860
2018-06-01,227.5470
2018-07-01,233.5490
2018-08-01,242.7680
2018-09-01,244.5640
2018-10-01,233.8970
2018-11-01,236.0960
2018-12-01,214.2530
2019-01-01,230.7000
2019-02-01,240.3600
2019-03-01,247.3810
2019-04-01,257.1500
2019-05-01,244.3840
2019-06-01,254.1880
2019-07-01,267.2580
2019-08-01,262.8260
2019-09-01,270.5200
2019-10-01,269.1090
2019-11-01,283.4210
2019-12-01,284.9340
2020-01-01,290.8200
2020-02-01,264.6720
2020-03-01,239.4710
2020-04-01,265.8360
2020-05-01,271.0420
2020-06-01,274.0530
2020-07-01,275.2750
2020-08-01,294.1380
2020-09-01,289.2060
2020-10-01,282.2320
2020-11-01,303.7020
2020-12-01,306.9220
2021-01-01,310.5250
2021-02-01,320.6780
2021-03-01,343.2950
2021-04-01,352.1540
2021-05-01,348.1570
2021-06-01,367.6970
2021-07-01,376.5290
2021-08-01,390.3830
2021-09-01,382.2330
2021-10-01,405.2160
2021-11-01,414.8130
2021-12-01,430.4760
2022-01-01,407.2520
2022-02-01,398.8570
2022-03-01,423.5760
2022-04-01,410.5940
2022-05-01,394.2900
2022-06-01,371.3820
2022-07-01,413.1790
2022-08-01,407.3980
2022-09-01,385.9060
2022-10-01,404.2860
2022-11-01,396.3390
2022-12-01,369.1970
2023-01-01,385.4150
2023-02-01,389.5510
2023-03-01,389.8980
2023-04-01,390.6000
2023-05-01,406.9520
2023-06-01,423.8260
2023-07-01,433.2520
2023-08-01,435.7540
2023-09-01,426.1600
2023-10-01,413.1400
2023-11-01,436.8170
2023-12-01,451.4550
2024-01-01,472.4670
2024-02-01,493.4590
2024-03-01,511.3990
2024-04-01,500.3460
2024-05-01,505.7990
2024-06-01,541.6610
2024-07-01,539.2570
2024-08-01,534.9000
2024-09-01,544.3030
2024-10-01,558.3950
2024-11-01,605.6720
2024-12-01,604.3730
2025-01-01,623.6740
2025-02-01,600.7020
2025-03-01,546.2260
2025-04-01,517.2370
2025-05-01,553.0690
2025-06-01,561.5090
2025-07-01,595.6740
2025-08-01,589.2990
2025-09-01,605.7810
2025-10-01,634.3630
2025-11-01,631.0760
2025-12-01,628.5320
2026-01-01,625.9830
2026-02-01,624.2750
2026-03-01,600.2110
2026-04-01,657.0810
2026-05-01,698.7400
2026-06-01,699.5400
