date,nav
2020-03-19,10.2300
2020-03-20,10.1800
2020-03-23,10.0300
2020-03-24,10.8800
2020-03-25,11.0000
2020-03-26,11.4000
2020-03-27,10.9700
2020-03-30,11.2400
2020-03-31,11.1600
2020-04-01,10.7300
2020-04-02,10.8700
2020-04-03,10.8000
2020-04-06,11.5400
2020-04-07,11.4700
2020-04-08,11.7600
2020-04-09,11.8000
2020-04-10,11.8000
2020-04-14,11.9900
2020-04-15,11.7300
2020-04-16,11.8400
2020-04-17,12.1400
2020-04-20,11.9900
2020-04-21,11.5900
2020-04-22,11.9100
2020-04-23,12.0000
2020-04-24,12.0800
2020-04-28,12.1600
2020-04-29,12.5600
2020-04-30,12.3700
2020-05-04,11.9900
2020-05-05,12.2200
2020-05-06,12.3000
2020-05-07,12.5200
2020-05-08,12.6600
2020-05-11,12.6700
2020-05-12,12.5100
2020-05-13,12.2800
2020-05-14,12.4300
2020-05-15,12.4200
2020-05-18,12.7300
2020-05-19,12.6000
2020-05-20,12.8600
2020-05-21,12.6700
2020-05-22,12.7300
2020-05-25,12.7900
2020-05-26,12.8300
2020-05-27,12.8400
2020-05-28,12.8200
2020-05-29,12.8200
2020-06-01,12.8700
2020-06-02,12.9100
2020-06-03,13.0700
2020-06-04,12.9400
2020-06-05,13.1400
2020-06-08,13.1800
2020-06-09,13.1400
2020-06-10,13.1600
2020-06-11,12.5700
2020-06-12,12.7100
2020-06-15,12.7500
2020-06-16,12.9700
2020-06-17,13.1000
2020-06-18,13.1500
2020-06-19,13.1600
2020-06-22,13.2600
2020-06-23,13.2300
2020-06-24,13.0500
2020-06-26,13.1500
2020-06-29,13.1300
2020-06-30,13.3800
2020-07-01,13.3800
2020-07-02,13.3900
2020-07-03,13.4500
2020-07-06,13.5900
2020-07-07,13.4800
2020-07-08,13.5500
2020-07-09,13.5500
2020-07-10,13.5900
2020-07-13,13.4600
2020-07-14,13.4900
2020-07-15,13.5400
2020-07-16,13.4800
2020-07-17,13.5500
2020-07-20,13.7600
2020-07-21,13.7700
2020-07-22,13.6900
