date,close
2009-10-01,25.1200
2009-11-01,25.0100
2009-12-01,26.4700
2010-01-01,25.8300
2010-02-01,25.7500
2010-03-01,27.6400
2010-04-01,27.3500
2010-05-01,26.0300
2010-06-01,25.8400
2010-07-01,27.1600
2010-08-01,26.8000
2010-09-01,27.6800
2010-10-01,28.3700
2010-11-01,28.0300
2010-12-01,29.7800
2011-01-01,29.9800
2011-02-01,30.7100
2011-03-01,30.0600
2011-04-01,30.6400
2011-05-01,30.3600
2011-06-01,29.7600
2011-07-01,29.0000
2011-08-01,25.2300
2011-09-01,24.7000
2011-10-01,26.7600
2011-11-01,26.4800
2011-12-01,26.8000
2012-01-01,28.1100
2012-02-01,29.2100
2012-03-01,29.1400
2012-04-01,28.6600
2012-05-01,26.9200
2012-06-01,28.3600
2012-07-01,29.5400
2012-08-01,30.1000
2012-09-01,30.3900
2012-10-01,30.5800
2012-11-01,31.2900
2012-12-01,31.6900
2013-01-01,32.6400
2013-02-01,32.9500
2013-03-01,33.4600
2013-04-01,34.0000
2013-05-01,34.6800
2013-06-01,32.8500
2013-07-01,34.6000
2013-08-01,34.3700
2013-09-01,35.8500
2013-10-01,37.2200
2013-11-01,37.6100
2013-12-01,37.8300
2014-01-01,37.2200
2014-02-01,39.0100
2014-03-01,38.6600
2014-04-01,39.4000
2014-05-01,40.4700
2014-06-01,40.3100
2014-07-01,39.6600
2014-08-01,40.5400
2014-09-01,40.6300
2014-10-01,39.8600
2014-11-01,41.1500
2014-12-01,40.4600
2015-01-01,43.4700
2015-02-01,46.4600
2015-03-01,47.2800
2015-04-01,47.2700
2015-05-01,47.9300
2015-06-01,45.9200
2015-07-01,47.6100
2015-08-01,43.4800
2015-09-01,41.6100
2015-10-01,45.2400
2015-11-01,46.3100
2015-12-01,44.2000
2016-01-01,41.1800
2016-02-01,40.2200
2016-03-01,40.7700
2016-04-01,41.4800
2016-05-01,42.5500
2016-06-01,40.6700
2016-07-01,42.1600
2016-08-01,42.4000
2016-09-01,42.4900
2016-10-01,42.1300
2016-11-01,42.6300
2016-12-01,45.0200
2017-01-01,44.8300
2017-02-01,46.1000
2017-03-01,47.6900
2017-04-01,48.5600
2017-05-01,49.3500
2017-06-01,48.1600
2017-07-01,47.9600
2017-08-01,47.4900
2017-09-01,49.3100
2017-10-01,50.1600
2017-11-01,49.2600
2017-12-01,49.7500
2018-01-01,50.4000
2018-02-01,48.4650
2018-03-01,47.5500
2018-04-01,49.6600
2018-05-01,49.7900
2018-06-01,49.4825
2018-07-01,51.0300
2018-08-01,49.8700
2018-09-01,50.1200
2018-10-01,47.5150
2018-11-01,47.1250
2018-12-01,44.3100
2019-01-01,47.2700
2019-02-01,49.2300
2019-03-01,50.3100
2019-04-01,52.2200
2019-05-01,49.7350
2019-06-01,51.7900
2019-07-01,52.0100
2019-08-01,51.2600
2019-09-01,53.1000
2019-10-01,53.7200
2019-11-01,55.1800
2019-12-01,56.6500
2020-01-01,55.5800
2020-02-01,50.9900
2020-03-01,43.5950
2020-04-01,46.2600
2020-05-01,47.5300
2020-06-01,49.1250
2020-07-01,48.3200
2020-08-01,49.8500
2020-09-01,49.1650
2020-10-01,46.6900
2020-11-01,53.2300
2020-12-01,54.8700
2021-01-01,54.0400
2021-02-01,55.5900
2021-03-01,59.1400
2021-04-01,60.3500
2021-05-01,61.9800
2021-06-01,63.0200
2021-07-01,64.1700
2021-08-01,65.3500
2021-09-01,63.4200
2021-10-01,66.4200
2021-11-01,64.8500
2021-12-01,68.5600
2022-01-01,66.1800
2022-02-01,64.1600
2022-03-01,64.7000
2022-04-01,64.3800
2022-05-01,63.9800
2022-06-01,59.0400
2022-07-01,63.4700
2022-08-01,60.3800
2022-09-01,56.5400
2022-10-01,60.0500
2022-11-01,64.3800
2022-12-01,62.3400
2023-01-01,66.3300
2023-02-01,67.4000
2023-03-01,67.4200
2023-04-01,69.1500
2023-05-01,67.4600
2023-06-01,69.0600
2023-07-01,70.3700
2023-08-01,68.7000
2023-09-01,67.6400
2023-10-01,65.2400
2023-11-01,69.4700
2023-12-01,72.1800
2024-01-01,73.1400
2024-02-01,74.5500
2024-03-01,77.6500
2024-04-01,76.9900
2024-05-01,79.5100
2024-06-01,78.7400
2024-07-01,79.6500
2024-08-01,80.8800
2024-09-01,80.6300
2024-10-01,77.9900
2024-11-01,78.7400
2024-12-01,78.1100
2025-01-01,83.5800
2025-02-01,86.5600
2025-03-01,83.0100
2025-04-01,82.5300
2025-05-01,86.5300
2025-06-01,85.3400
2025-07-01,86.0600
2025-08-01,86.9500
2025-09-01,88.2900
2025-10-01,90.6800
2025-11-01,91.4900
2025-12-01,94.0000
2026-01-01,96.9800
2026-02-01,100.7200
2026-03-01,93.0000
2026-04-01,97.8000
2026-05-01,101.0000
2026-06-01,103.1600
