date,nav
2013-07-31,5.5400
2013-08-30,5.4000
2013-09-30,5.4700
2013-10-30,5.5700
2013-11-29,5.7900
2013-12-31,5.8100
2014-01-31,5.9300
2014-02-28,6.2000
2014-03-31,6.0700
2014-04-30,6.0200
2014-05-30,6.2400
2014-06-30,6.3800
2014-07-31,6.4700
2014-08-29,6.7800
2014-09-30,7.0500
2014-10-30,7.1300
2014-11-28,7.3900
2014-12-31,7.4600
2015-01-30,8.0900
2015-02-27,8.3900
2015-03-31,8.8100
2015-04-30,8.5200
2015-05-29,8.7600
2015-06-30,8.4400
2015-07-31,8.9400
2015-08-31,8.1500
2015-09-30,7.7100
2015-10-30,8.3200
2015-11-30,8.6100
2015-12-31,8.4400
2016-01-29,7.8300
2016-02-29,7.6500
2016-03-31,7.5100
2016-04-29,7.7000
2016-05-31,7.8600
2016-06-30,7.9000
2016-07-29,8.2500
2016-08-31,7.9100
2016-09-30,7.9100
2016-10-28,7.5600
2016-11-30,7.6000
2016-12-30,7.8100
2017-01-31,7.8300
2017-02-28,8.2800
2017-03-31,8.2500
2017-04-28,8.2300
2017-05-31,8.1300
2017-06-30,8.1500
2017-07-31,7.9200
2017-08-31,7.8400
2017-09-29,7.9700
2017-10-30,8.0700
2017-11-30,7.9600
2017-12-29,7.9600
2018-01-31,8.0800
2018-02-28,7.8900
2018-03-30,7.7000
2018-04-30,7.8600
2018-05-31,8.2300
2018-06-29,8.3100
2018-07-31,8.6400
2018-08-31,8.9200
2018-09-28,9.0500
2018-10-30,8.3900
2018-11-30,8.7400
2018-12-31,8.0700
2019-01-31,8.3300
2019-02-28,8.6000
2019-03-29,8.8300
2019-04-30,8.7100
2019-05-31,8.5200
2019-06-28,8.9500
2019-07-31,8.9800
2019-08-30,9.1400
2019-09-30,9.3000
2019-10-30,9.6200
2019-11-29,10.0700
2019-12-31,10.1200
2020-01-31,10.1800
2020-02-28,9.6100
2020-03-31,9.3900
2020-04-30,10.4100
2020-05-29,10.5900
2020-06-30,10.5700
2020-07-31,10.3600
2020-08-31,10.3600
2020-09-30,10.3800
2020-10-30,9.8400
2020-11-30,10.4600
2020-12-31,10.4500
2021-01-29,10.6900
2021-02-26,10.3200
2021-03-31,10.6800
2021-04-30,10.9400
2021-05-31,10.9800
2021-06-30,11.5400
2021-07-30,12.0400
2021-08-31,12.6100
2021-09-30,12.1700
2021-10-29,12.3900
2021-11-30,12.2900
2021-12-31,12.8300
2022-01-31,11.9500
2022-02-28,11.6700
2022-03-31,12.3500
2022-04-29,12.3200
2022-05-31,12.2800
2022-06-30,12.0400
2022-07-29,12.8000
2022-08-31,12.2500
2022-09-30,11.8500
2022-10-28,12.4500
2022-11-30,12.7800
2022-12-30,12.2900
2023-01-31,12.1600
2023-02-28,11.9100
2023-03-31,12.0900
2023-04-28,12.2800
2023-05-31,12.1900
2023-06-30,12.1300
2023-07-31,12.2300
2023-08-31,12.2500
2023-09-29,12.1100
2023-10-30,11.3100
2023-11-30,11.6200
2023-12-29,11.9300
2024-01-31,12.5100
2024-02-29,12.8000
2024-03-29,13.0400
2024-04-30,12.6500
2024-05-31,12.8700
2024-06-28,13.3200
2024-07-31,13.5500
2024-08-30,13.9400
2024-09-30,13.3300
2024-10-30,13.2100
2024-11-29,13.2300
2024-12-31,12.5900
2025-01-31,13.3500
2025-02-28,13.6000
2025-03-31,12.7700
2025-04-30,11.8200
2025-05-30,11.3500
2025-06-30,11.0900
2025-07-31,11.2000
2025-08-29,11.4100
2025-09-30,11.4100
2025-10-30,12.0000
2025-11-28,12.8200
2025-12-31,12.4800
2026-01-30,12.5500
2026-02-27,12.8200
2026-03-31,12.1100
2026-04-30,12.0100
2026-05-29,12.2600
2026-06-15,12.3500
