date,nav
2015-04-01,6.5300
2015-05-04,6.5400
2015-06-01,6.5400
2015-07-01,6.3600
2015-08-03,6.3800
2015-09-01,5.9700
2015-10-01,5.9400
2015-11-02,6.2500
2015-12-01,6.3600
2016-01-04,6.0500
2016-02-01,5.9300
2016-03-01,6.0100
2016-04-01,6.0500
2016-05-03,6.0500
2016-06-01,6.1800
2016-07-01,6.2100
2016-08-01,6.3600
2016-09-01,6.4000
2016-10-03,6.4000
2016-11-02,6.3200
2016-12-01,6.4100
2017-01-03,6.6400
2017-02-01,6.5700
2017-03-01,6.7500
2017-04-03,6.7400
2017-05-03,6.7500
2017-06-01,6.7200
2017-07-03,6.6700
2017-08-01,6.6500
2017-09-01,6.6100
2017-10-02,6.7100
2017-11-02,6.8200
2017-12-01,6.7100
2018-01-03,6.8100
2018-02-01,6.8100
2018-03-01,6.6700
2018-04-03,6.5800
2018-05-03,6.6900
2018-06-01,6.7300
2018-07-02,6.6200
2018-08-01,6.7400
2018-09-03,6.7000
2018-10-01,6.7300
2018-11-02,6.5900
2018-12-03,6.6500
2019-01-03,6.3300
2019-02-01,6.6100
2019-03-01,6.7200
2019-04-01,6.8400
2019-05-03,6.9400
2019-06-03,6.6900
2019-07-01,6.9000
2019-08-01,6.9700
2019-09-02,6.9200
2019-10-01,6.9900
2019-11-04,7.0900
2019-12-02,7.0900
2020-01-03,7.2100
2020-02-03,7.1100
2020-03-02,6.7900
2020-04-01,5.9200
2020-05-04,6.2700
2020-06-01,6.5200
2020-07-01,6.6100
2020-08-03,6.6100
2020-09-01,6.6400
2020-10-01,6.5800
2020-11-02,6.5900
2020-12-01,7.0800
2021-01-04,7.1200
2021-02-01,7.1800
2021-03-01,7.3600
2021-04-01,7.6400
2021-05-03,7.6200
2021-06-01,7.7000
2021-07-01,7.7900
2021-08-02,7.8000
2021-09-01,7.8700
2021-10-01,7.8000
2021-11-02,7.9400
2021-12-01,7.9100
2022-01-03,8.1100
2022-02-01,8.0800
2022-03-01,7.7900
2022-04-01,7.8900
2022-05-03,7.6700
2022-06-01,7.5800
2022-07-01,7.2400
2022-08-01,7.6100
2022-09-01,7.3800
2022-10-03,7.1600
2022-11-02,7.2400
2022-12-01,7.5600
2023-01-03,7.3200
2023-02-01,7.5100
2023-03-01,7.4000
2023-04-03,7.4600
2023-05-03,7.3900
2023-06-01,7.4900
2023-07-03,7.5700
2023-08-01,7.6900
2023-09-01,7.6200
2023-10-02,7.4900
2023-11-02,7.4700
2023-12-01,7.6800
2024-01-03,7.8000
2024-02-01,7.9300
2024-03-01,8.0700
2024-04-02,8.1400
2024-05-03,8.1500
2024-06-03,8.2300
2024-07-01,8.3700
2024-08-01,8.2300
2024-09-02,8.3100
2024-10-01,8.4500
2024-11-04,8.4300
2024-12-02,8.8000
2025-01-03,8.8200
2025-02-03,8.9200
2025-03-03,8.9600
2025-04-01,8.6700
2025-05-05,8.5600
2025-06-02,8.7600
2025-07-01,8.7800
2025-08-01,8.9100
2025-09-01,9.0000
2025-10-01,9.3600
2025-11-03,9.6700
2025-12-01,9.4400
2026-01-05,9.6600
2026-02-02,9.6700
2026-03-02,9.6800
2026-04-01,9.3700
2026-05-04,9.9000
2026-06-01,10.3700
