date,nav
2019-11-29,6.1900
2019-12-31,6.4200
2020-01-31,6.1500
2020-02-28,5.6300
2020-03-31,4.5400
2020-04-30,4.8900
2020-05-29,4.8500
2020-06-30,4.9900
2020-07-31,4.9500
2020-08-31,4.8500
2020-09-30,4.8300
2020-10-30,4.8100
2020-11-30,5.4000
2020-12-31,5.7600
2021-01-29,5.8200
2021-02-26,6.0100
2021-03-31,6.4300
2021-04-30,6.2300
2021-05-31,6.4900
2021-06-30,6.6800
2021-07-30,6.5100
2021-08-31,6.6800
2021-09-30,6.6500
2021-10-29,6.7400
2021-11-30,6.5200
2021-12-31,6.7200
2022-01-31,6.9300
2022-02-28,6.3500
2022-03-31,6.2800
2022-04-29,6.1700
2022-05-31,6.2100
2022-06-30,5.7900
2022-07-29,6.0400
2022-08-31,6.0800
2022-09-30,5.6300
2022-10-28,5.5900
2022-11-30,6.1200
2022-12-30,5.8000
2023-01-31,6.2400
2023-02-28,6.0100
2023-03-31,6.0200
2023-04-28,5.9800
2023-05-31,6.0100
2023-06-30,6.2700
2023-07-31,6.5600
2023-08-31,6.2200
2023-09-29,6.1800
2023-10-30,5.8400
2023-11-30,6.1500
2023-12-29,6.4400
2024-01-31,6.2500
2024-02-29,6.4400
2024-03-29,6.5800
2024-04-30,6.6200
2024-05-31,6.5500
2024-06-28,6.8200
2024-07-31,6.7400
2024-08-30,6.7200
2024-09-30,7.0000
2024-10-30,7.1100
2024-11-29,6.9900
2024-12-31,6.9900
2025-01-31,7.2100
2025-02-28,7.5200
2025-03-31,7.3900
2025-04-30,7.2000
2025-05-30,7.5500
2025-06-30,7.7300
2025-07-31,7.9200
2025-08-29,7.8400
2025-09-30,8.4700
2025-10-30,9.0000
2025-11-28,8.8000
2025-12-31,8.9000
2026-01-30,9.6800
2026-02-27,10.1200
2026-03-31,9.3400
2026-04-30,10.2900
2026-05-29,11.2300
2026-06-11,10.9000
